n_rows:	533874	n_cols:	90	nnz:	27863	directed:	True
626	28	1
626	25	1
626	19	1
626	18	1
626	14	1
626	7	1
628	52	1
628	25	1
628	12	1
628	11	1
628	9	1
628	8	1
633	52	1
633	33	1
633	25	1
634	52	1
634	25	1
635	26	1
644	45	1
644	20	1
644	16	1
644	15	1
646	10	1
648	71	1
648	45	1
648	20	1
648	16	1
648	2	1
650	71	1
650	29	1
650	20	1
650	2	1
651	13	1
654	33	1
654	11	1
654	7	1
656	16	1
656	9	1
656	2	1
659	7	1
660	7	1
661	27	1
661	26	1
662	29	1
662	26	1
664	11	1
664	7	1
671	51	1
676	15	1
679	90	1
679	60	1
679	30	1
679	15	1
684	10	1
688	58	1
690	12	1
690	11	1
690	9	1
701	18	1
701	2	1
702	34	1
702	23	1
703	85	1
703	43	1
703	34	1
704	85	1
704	34	1
707	4	1
707	2	1
713	51	1
715	45	1
715	29	1
715	20	1
715	16	1
715	15	1
715	9	1
716	51	1
718	75	1
718	42	1
718	29	1
719	64	1
719	17	1
719	15	1
723	79	1
723	64	1
723	53	1
723	36	1
723	35	1
723	33	1
723	20	1
723	18	1
723	17	1
723	16	1
727	82	1
727	59	1
727	58	1
727	30	1
728	58	1
731	26	1
733	15	1
735	36	1
735	30	1
735	14	1
735	12	1
735	11	1
735	9	1
735	8	1
736	35	1
736	23	1
736	17	1
736	2	1
740	25	1
743	59	1
743	23	1
743	19	1
743	10	1
744	59	1
745	89	1
745	59	1
745	57	1
745	54	1
745	7	1
748	52	1
748	25	1
748	12	1
750	54	1
750	30	1
750	12	1
750	11	1
750	9	1
750	8	1
753	29	1
753	26	1
756	11	1
756	7	1
774	29	1
774	2	1
776	15	1
779	7	1
780	7	1
783	53	1
783	20	1
783	17	1
783	14	1
783	12	1
783	8	1
783	2	1
790	26	1
797	36	1
797	2	1
805	52	1
805	25	1
805	12	1
805	11	1
812	40	1
812	12	1
812	11	1
812	9	1
812	8	1
812	5	1
816	36	1
816	35	1
816	23	1
816	2	1
820	20	1
820	10	1
822	34	1
824	26	1
836	7	1
837	12	1
837	9	1
837	8	1
839	12	1
839	11	1
839	9	1
845	2	1
849	2	1
850	3	1
850	2	1
851	3	1
851	2	1
860	12	1
860	11	1
861	13	1
862	13	1
864	50	1
864	20	1
864	16	1
864	9	1
869	52	1
869	25	1
869	11	1
873	52	1
873	25	1
873	12	1
873	11	1
873	9	1
877	7	1
881	2	1
882	10	1
893	73	1
893	65	1
893	46	1
893	41	1
893	35	1
893	27	1
893	20	1
893	19	1
893	11	1
893	9	1
894	13	1
894	12	1
894	11	1
894	9	1
894	7	1
908	32	1
908	2	1
915	32	1
915	26	1
917	52	1
917	25	1
920	35	1
921	2	1
923	25	1
923	24	1
923	12	1
923	11	1
923	9	1
923	8	1
934	70	1
934	44	1
934	26	1
951	20	1
953	36	1
953	20	1
953	18	1
953	2	1
958	34	1
959	34	1
961	51	1
972	57	1
972	29	1
972	23	1
972	2	1
973	45	1
973	20	1
973	16	1
973	12	1
973	9	1
973	8	1
974	47	1
974	17	1
974	2	1
981	45	1
981	35	1
981	30	1
981	20	1
981	16	1
981	15	1
981	9	1
982	32	1
982	30	1
982	25	1
982	23	1
982	14	1
982	12	1
982	8	1
986	25	1
986	3	1
986	2	1
988	2	1
990	27	1
990	2	1
991	27	1
991	2	1
1008	4	1
1012	44	1
1012	29	1
1012	26	1
1012	25	1
1012	18	1
1012	14	1
1012	8	1
1017	4	1
1018	37	1
1018	34	1
1018	20	1
1020	52	1
1020	25	1
1020	12	1
1020	11	1
1020	9	1
1022	20	1
1034	83	1
1034	35	1
1034	32	1
1036	10	1
1051	51	1
1055	71	1
1055	53	1
1055	49	1
1055	41	1
1055	29	1
1055	28	1
1055	25	1
1055	24	1
1055	12	1
1055	11	1
1055	8	1
1055	4	1
1057	7	1
1066	10	1
1067	10	1
1076	69	1
1076	20	1
1076	15	1
1078	10	1
1084	51	1
1093	52	1
1093	25	1
1093	12	1
1093	11	1
1093	9	1
1097	6	1
1097	2	1
1102	10	1
1103	26	1
1103	23	1
1103	10	1
1109	46	1
1109	19	1
1114	36	1
1114	25	1
1117	58	1
1117	18	1
1117	16	1
1119	51	1
1120	51	1
1124	10	1
1127	51	1
1130	44	1
1130	26	1
1130	23	1
1140	34	1
1141	51	1
1143	45	1
1143	20	1
1143	2	1
1144	2	1
1153	79	1
1153	47	1
1153	41	1
1153	34	1
1153	10	1
1161	64	1
1161	63	1
1161	59	1
1161	36	1
1161	35	1
1161	30	1
1162	35	1
1162	2	1
1164	31	1
1167	13	1
1169	51	1
1171	52	1
1171	25	1
1171	12	1
1179	64	1
1179	15	1
1180	79	1
1180	15	1
1182	2	1
1184	45	1
1184	2	1
1187	84	1
1187	82	1
1187	77	1
1187	76	1
1187	74	1
1187	63	1
1187	45	1
1187	36	1
1187	30	1
1187	18	1
1189	27	1
1192	83	1
1192	2	1
1193	83	1
1193	49	1
1193	29	1
1193	10	1
1194	83	1
1194	55	1
1194	10	1
1194	2	1
1198	29	1
1198	26	1
1200	73	1
1200	11	1
1201	65	1
1201	12	1
1201	11	1
1201	9	1
1201	8	1
1202	2	1
1203	59	1
1203	30	1
1203	4	1
1208	20	1
1209	34	1
1209	29	1
1209	14	1
1216	70	1
1216	45	1
1221	29	1
1221	26	1
1222	26	1
1225	29	1
1225	23	1
1225	4	1
1226	7	1
1245	26	1
1247	90	1
1247	60	1
1247	56	1
1247	37	1
1247	30	1
1247	15	1
1247	9	1
1250	46	1
1250	45	1
1250	25	1
1250	19	1
1250	16	1
1250	12	1
1250	11	1
1250	9	1
1258	25	1
1262	52	1
1262	25	1
1262	11	1
1269	11	1
1269	7	1
1270	34	1
1270	4	1
1277	16	1
1277	12	1
1277	11	1
1277	9	1
1277	7	1
1278	18	1
1278	16	1
1278	12	1
1278	11	1
1279	22	1
1279	11	1
1279	7	1
1285	52	1
1285	25	1
1287	51	1
1287	45	1
1287	35	1
1297	34	1
1298	52	1
1298	25	1
1298	16	1
1298	11	1
1302	22	1
1302	20	1
1302	18	1
1302	16	1
1302	15	1
1302	14	1
1302	10	1
1302	9	1
1302	5	1
1304	20	1
1304	6	1
1314	2	1
1324	20	1
1324	4	1
1332	68	1
1332	60	1
1332	34	1
1332	18	1
1332	11	1
1332	9	1
1336	89	1
1336	30	1
1336	19	1
1336	2	1
1337	36	1
1337	35	1
1337	30	1
1337	23	1
1337	6	1
1337	2	1
1342	90	1
1342	86	1
1342	63	1
1342	59	1
1342	58	1
1347	20	1
1347	15	1
1349	21	1
1350	58	1
1350	21	1
1351	2	1
1354	46	1
1354	45	1
1354	20	1
1354	19	1
1354	15	1
1357	52	1
1357	45	1
1357	25	1
1357	9	1
1359	78	1
1359	76	1
1359	58	1
1359	18	1
1360	32	1
1360	30	1
1360	22	1
1360	18	1
1360	14	1
1360	8	1
1360	5	1
1360	2	1
1364	37	1
1364	34	1
1369	34	1
1369	20	1
1372	31	1
1374	18	1
1374	3	1
1374	2	1
1385	31	1
1386	10	1
1400	2	1
1425	59	1
1425	47	1
1425	41	1
1425	30	1
1425	18	1
1425	10	1
1427	59	1
1427	25	1
1431	52	1
1431	25	1
1432	57	1
1432	2	1
1439	52	1
1439	25	1
1439	11	1
1451	80	1
1451	35	1
1451	7	1
1453	55	1
1453	29	1
1453	16	1
1453	7	1
1454	11	1
1454	9	1
1458	80	1
1458	71	1
1458	2	1
1459	75	1
1459	35	1
1459	20	1
1459	14	1
1459	2	1
1460	71	1
1460	21	1
1460	20	1
1461	2	1
1463	38	1
1463	2	1
1468	7	1
1472	20	1
1472	18	1
1472	16	1
1472	2	1
1477	10	1
1481	71	1
1481	26	1
1481	23	1
1481	14	1
1483	36	1
1483	20	1
1483	18	1
1483	14	1
1483	12	1
1483	2	1
1486	90	1
1486	84	1
1486	59	1
1486	57	1
1486	56	1
1486	30	1
1488	26	1
1493	15	1
1495	59	1
1495	20	1
1495	2	1
1495	1	1
1499	86	1
1499	82	1
1499	79	1
1499	60	1
1499	59	1
1499	35	1
1499	30	1
1499	27	1
1499	20	1
1499	18	1
1499	2	1
1505	45	1
1505	25	1
1505	19	1
1505	16	1
1505	12	1
1505	11	1
1518	60	1
1518	45	1
1518	26	1
1518	20	1
1518	15	1
1519	26	1
1519	23	1
1528	16	1
1528	12	1
1528	9	1
1528	8	1
1536	10	1
1540	52	1
1540	25	1
1541	52	1
1541	33	1
1541	25	1
1542	33	1
1542	16	1
1543	52	1
1543	33	1
1543	25	1
1543	11	1
1546	51	1
1550	89	1
1550	36	1
1550	35	1
1550	30	1
1550	25	1
1550	19	1
1550	4	1
1552	18	1
1552	11	1
1554	7	1
1558	52	1
1558	25	1
1558	16	1
1558	9	1
1559	16	1
1559	1	1
1574	30	1
1580	7	1
1585	51	1
1595	60	1
1595	37	1
1595	34	1
1595	18	1
1597	76	1
1597	60	1
1597	58	1
1604	15	1
1610	50	1
1610	27	1
1610	20	1
1613	54	1
1613	45	1
1613	15	1
1613	2	1
1614	15	1
1631	10	1
1643	50	1
1643	2	1
1645	10	1
1649	84	1
1649	82	1
1649	60	1
1649	45	1
1649	35	1
1649	30	1
1649	2	1
1649	1	1
1658	34	1
1663	40	1
1663	16	1
1663	12	1
1663	9	1
1663	8	1
1664	34	1
1664	12	1
1664	9	1
1665	25	1
1665	12	1
1665	11	1
1665	9	1
1665	8	1
1666	25	1
1666	16	1
1666	12	1
1666	11	1
1666	9	1
1666	8	1
1667	25	1
1667	12	1
1667	11	1
1667	9	1
1667	8	1
1669	20	1
1669	2	1
1670	58	1
1670	30	1
1674	36	1
1674	29	1
1674	18	1
1674	16	1
1674	15	1
1674	9	1
1674	2	1
1678	52	1
1678	25	1
1678	12	1
1678	11	1
1681	10	1
1699	10	1
1700	10	1
1702	45	1
1702	16	1
1702	11	1
1719	71	1
1719	53	1
1719	52	1
1719	49	1
1719	14	1
1719	11	1
1720	36	1
1720	18	1
1720	15	1
1720	12	1
1720	9	1
1720	7	1
1724	35	1
1724	10	1
1732	35	1
1732	2	1
1742	38	1
1742	2	1
1744	25	1
1744	23	1
1744	19	1
1744	16	1
1744	9	1
1744	3	1
1746	51	1
1754	15	1
1754	2	1
1757	25	1
1757	18	1
1757	14	1
1757	12	1
1757	11	1
1757	10	1
1764	57	1
1764	35	1
1764	30	1
1764	19	1
1764	2	1
1766	20	1
1766	15	1
1767	35	1
1767	20	1
1767	15	1
1784	45	1
1784	4	1
1785	4	1
1785	2	1
1796	80	1
1796	75	1
1796	29	1
1796	25	1
1796	24	1
1796	18	1
1796	14	1
1796	12	1
1796	8	1
1796	7	1
1796	5	1
1808	53	1
1808	20	1
1808	16	1
1808	9	1
1808	4	1
1810	10	1
1811	29	1
1811	26	1
1811	18	1
1814	16	1
1814	12	1
1814	9	1
1814	8	1
1814	5	1
1816	35	1
1816	3	1
1816	2	1
1818	12	1
1818	11	1
1818	9	1
1818	8	1
1819	12	1
1819	9	1
1819	8	1
1822	31	1
1824	27	1
1824	2	1
1827	34	1
1827	20	1
1827	15	1
1829	21	1
1829	20	1
1830	83	1
1830	30	1
1830	3	1
1835	13	1
1839	10	1
1844	40	1
1844	21	1
1844	10	1
1847	13	1
1849	12	1
1849	11	1
1851	10	1
1856	26	1
1860	81	1
1860	59	1
1861	2	1
1865	25	1
1873	58	1
1876	16	1
1876	15	1
1880	47	1
1880	41	1
1880	26	1
1880	10	1
1881	47	1
1881	41	1
1881	26	1
1882	47	1
1882	41	1
1882	26	1
1882	10	1
1884	75	1
1884	29	1
1888	25	1
1888	4	1
1890	34	1
1892	83	1
1892	10	1
1897	26	1
1899	36	1
1899	2	1
1908	2	1
1911	26	1
1919	22	1
1919	11	1
1919	7	1
1924	34	1
1935	50	1
1935	20	1
1935	16	1
1935	9	1
1936	85	1
1936	34	1
1940	26	1
1954	45	1
1954	2	1
1955	2	1
1962	34	1
1962	16	1
1973	34	1
1987	34	1
2004	7	1
2015	12	1
2015	11	1
2015	9	1
2015	8	1
2021	78	1
2021	76	1
2021	59	1
2021	58	1
2024	46	1
2024	19	1
2025	9	1
2025	8	1
2027	16	1
2027	12	1
2027	11	1
2027	9	1
2027	7	1
2029	34	1
2037	15	1
2062	10	1
2065	90	1
2065	88	1
2065	75	1
2065	50	1
2065	35	1
2065	19	1
2065	18	1
2065	17	1
2072	20	1
2072	17	1
2072	14	1
2072	12	1
2072	11	1
2072	7	1
2074	31	1
2074	20	1
2076	58	1
2079	53	1
2079	32	1
2079	29	1
2079	20	1
2079	16	1
2079	9	1
2079	8	1
2079	1	1
2085	14	1
2085	12	1
2085	11	1
2085	9	1
2085	8	1
2092	55	1
2098	63	1
2100	8	1
2102	65	1
2102	57	1
2102	46	1
2102	25	1
2102	14	1
2102	12	1
2102	11	1
2102	9	1
2102	8	1
2110	2	1
2115	2	1
2116	34	1
2117	34	1
2124	56	1
2124	32	1
2124	30	1
2124	25	1
2124	19	1
2141	25	1
2143	2	1
2156	2	1
2161	10	1
2181	73	1
2181	25	1
2181	11	1
2184	20	1
2184	15	1
2205	75	1
2205	47	1
2205	41	1
2205	11	1
2205	10	1
2215	15	1
2218	60	1
2218	45	1
2218	40	1
2218	29	1
2218	10	1
2220	2	1
2222	82	1
2222	30	1
2222	28	1
2234	10	1
2237	45	1
2237	2	1
2238	81	1
2238	69	1
2238	15	1
2242	51	1
2249	13	1
2249	12	1
2249	11	1
2249	9	1
2268	11	1
2268	7	1
2272	2	1
2274	45	1
2274	2	1
2278	16	1
2278	12	1
2278	11	1
2278	9	1
2278	7	1
2279	30	1
2279	23	1
2279	10	1
2285	20	1
2285	18	1
2285	17	1
2286	68	1
2286	34	1
2286	18	1
2296	13	1
2296	12	1
2296	11	1
2296	9	1
2296	8	1
2314	46	1
2314	25	1
2315	29	1
2315	26	1
2315	15	1
2316	34	1
2317	34	1
2321	34	1
2325	59	1
2325	2	1
2330	47	1
2330	41	1
2330	10	1
2332	26	1
2348	12	1
2348	11	1
2348	9	1
2348	8	1
2355	10	1
2357	51	1
2361	87	1
2361	20	1
2361	15	1
2361	10	1
2370	20	1
2370	16	1
2370	15	1
2370	9	1
2384	3	1
2384	2	1
2385	4	1
2386	20	1
2386	15	1
2392	13	1
2393	13	1
2394	20	1
2394	15	1
2394	1	1
2395	45	1
2395	15	1
2395	2	1
2398	84	1
2398	82	1
2398	65	1
2398	36	1
2398	30	1
2399	29	1
2399	20	1
2399	18	1
2399	16	1
2399	15	1
2404	25	1
2404	12	1
2404	11	1
2404	9	1
2404	8	1
2405	52	1
2405	25	1
2405	12	1
2405	11	1
2405	9	1
2405	8	1
2406	9	1
2411	10	1
2412	83	1
2412	55	1
2412	10	1
2417	31	1
2417	20	1
2417	18	1
2418	75	1
2418	53	1
2418	45	1
2418	29	1
2418	20	1
2418	16	1
2418	4	1
2431	55	1
2431	21	1
2431	16	1
2441	10	1
2448	10	1
2451	85	1
2451	68	1
2451	34	1
2453	85	1
2453	34	1
2454	85	1
2454	68	1
2454	34	1
2455	52	1
2455	25	1
2465	35	1
2465	10	1
2473	52	1
2473	25	1
2473	12	1
2473	11	1
2473	9	1
2488	10	1
2490	47	1
2490	41	1
2490	30	1
2490	19	1
2490	12	1
2490	11	1
2491	7	1
2500	10	1
2505	25	1
2512	23	1
2518	12	1
2518	11	1
2518	9	1
2518	8	1
2520	58	1
2523	55	1
2523	20	1
2524	51	1
2533	10	1
2549	20	1
2549	18	1
2559	26	1
2573	64	1
2573	20	1
2573	15	1
2574	64	1
2574	60	1
2574	2	1
2580	12	1
2580	11	1
2580	9	1
2580	8	1
2584	25	1
2584	2	1
2591	25	1
2591	21	1
2591	8	1
2593	36	1
2593	35	1
2593	32	1
2593	30	1
2593	26	1
2596	59	1
2596	51	1
2596	44	1
2596	11	1
2596	7	1
2600	61	1
2600	13	1
2601	13	1
2601	11	1
2605	59	1
2605	30	1
2608	10	1
2610	83	1
2610	81	1
2610	63	1
2610	60	1
2610	46	1
2610	19	1
2610	3	1
2612	76	1
2612	59	1
2614	7	1
2619	44	1
2619	32	1
2619	23	1
2620	44	1
2620	32	1
2620	23	1
2621	44	1
2621	32	1
2621	26	1
2621	23	1
2621	14	1
2622	32	1
2622	26	1
2642	16	1
2642	11	1
2642	7	1
2643	7	1
2649	59	1
2650	59	1
2658	74	1
2658	2	1
2666	29	1
2668	34	1
2679	25	1
2679	12	1
2679	11	1
2719	10	1
2719	1	1
2720	10	1
2720	1	1
2730	26	1
2739	51	1
2741	37	1
2741	25	1
2743	13	1
2750	2	1
2750	1	1
2757	7	1
2758	7	1
2760	26	1
2761	72	1
2761	32	1
2761	26	1
2766	81	1
2766	59	1
2769	1	1
2773	2	1
2776	76	1
2776	60	1
2776	58	1
2776	45	1
2776	30	1
2781	52	1
2781	25	1
2781	11	1
2781	9	1
2781	8	1
2784	18	1
2784	12	1
2784	9	1
2789	51	1
2790	51	1
2795	45	1
2795	29	1
2795	15	1
2795	14	1
2800	52	1
2800	25	1
2806	45	1
2806	41	1
2806	20	1
2806	2	1
2808	27	1
2818	20	1
2818	2	1
2822	10	1
2828	26	1
2834	56	1
2834	36	1
2834	35	1
2834	30	1
2834	19	1
2834	2	1
2849	40	1
2849	30	1
2849	29	1
2849	27	1
2849	25	1
2849	18	1
2849	14	1
2849	12	1
2849	11	1
2849	9	1
2853	75	1
2853	60	1
2853	29	1
2853	25	1
2853	16	1
2853	14	1
2853	12	1
2860	46	1
2860	19	1
2882	52	1
2882	25	1
2882	12	1
2882	11	1
2882	8	1
2884	24	1
2884	12	1
2884	11	1
2884	9	1
2884	8	1
2885	52	1
2885	12	1
2885	9	1
2893	11	1
2893	7	1
2900	26	1
2900	23	1
2902	34	1
2923	74	1
2923	44	1
2923	26	1
2923	23	1
2931	58	1
2953	84	1
2956	34	1
2956	20	1
2956	18	1
2956	14	1
2956	12	1
2956	11	1
2956	9	1
2956	7	1
2965	13	1
2967	31	1
2975	59	1
2984	26	1
2994	26	1
2994	23	1
2997	78	1
2997	76	1
2997	59	1
2997	58	1
2997	30	1
2998	76	1
2998	60	1
2998	58	1
3003	47	1
3003	41	1
3003	26	1
3003	17	1
3009	45	1
3009	15	1
3015	2	1
3022	69	1
3022	19	1
3022	2	1
3031	2	1
3033	31	1
3034	64	1
3034	60	1
3034	20	1
3034	2	1
3044	31	1
3054	27	1
3054	2	1
3057	22	1
3057	7	1
3059	27	1
3059	20	1
3059	16	1
3062	10	1
3073	45	1
3073	2	1
3079	65	1
3079	33	1
3079	29	1
3079	25	1
3079	14	1
3079	12	1
3079	4	1
3079	1	1
3083	12	1
3083	11	1
3083	9	1
3084	9	1
3085	11	1
3085	9	1
3095	79	1
3095	53	1
3095	36	1
3095	33	1
3095	20	1
3095	18	1
3095	16	1
3095	15	1
3095	9	1
3095	7	1
3099	14	1
3099	13	1
3100	14	1
3115	79	1
3115	35	1
3115	20	1
3115	18	1
3115	16	1
3115	14	1
3115	9	1
3117	10	1
3117	2	1
3119	2	1
3124	25	1
3127	26	1
3132	51	1
3135	31	1
3138	10	1
3140	36	1
3140	2	1
3152	16	1
3152	12	1
3152	11	1
3152	9	1
3152	8	1
3155	26	1
3158	15	1
3161	2	1
3167	57	1
3167	35	1
3167	23	1
3170	52	1
3170	25	1
3173	31	1
3177	31	1
3181	56	1
3181	19	1
3182	84	1
3182	82	1
3182	63	1
3182	59	1
3182	56	1
3182	30	1
3182	20	1
3190	34	1
3201	30	1
3201	2	1
3219	73	1
3219	45	1
3219	41	1
3219	10	1
3228	52	1
3228	25	1
3228	12	1
3228	11	1
3228	9	1
3228	8	1
3229	10	1
3233	52	1
3233	30	1
3233	16	1
3233	11	1
3233	9	1
3234	25	1
3234	11	1
3234	8	1
3235	52	1
3235	25	1
3235	12	1
3236	52	1
3236	25	1
3241	83	1
3241	3	1
3241	2	1
3244	9	1
3250	2	1
3251	2	1
3254	71	1
3254	24	1
3254	22	1
3254	11	1
3256	15	1
3273	26	1
3275	45	1
3275	16	1
3275	11	1
3275	9	1
3276	45	1
3276	2	1
3277	2	1
3278	34	1
3278	4	1
3280	2	1
3291	10	1
3299	84	1
3299	59	1
3299	20	1
3299	18	1
3299	15	1
3299	2	1
3304	87	1
3304	72	1
3304	15	1
3306	15	1
3317	12	1
3317	7	1
3317	3	1
3321	25	1
3321	11	1
3321	9	1
3325	40	1
3330	16	1
3330	11	1
3330	9	1
3330	7	1
3333	45	1
3333	35	1
3333	30	1
3333	16	1
3333	2	1
3338	75	1
3338	29	1
3354	51	1
3359	26	1
3371	31	1
3382	2	1
3388	31	1
3390	68	1
3390	34	1
3395	51	1
3398	51	1
3399	47	1
3399	27	1
3405	31	1
3405	2	1
3408	36	1
3408	12	1
3408	8	1
3408	2	1
3416	9	1
3416	8	1
3417	12	1
3417	9	1
3417	8	1
3417	7	1
3420	11	1
3420	7	1
3437	13	1
3438	7	1
3441	34	1
3444	84	1
3444	82	1
3444	76	1
3444	63	1
3444	15	1
3446	2	1
3447	2	1
3449	45	1
3449	15	1
3457	51	1
3457	35	1
3459	2	1
3461	10	1
3463	45	1
3463	15	1
3468	85	1
3468	68	1
